role,offset_seconds,FCV-501D_ACT,PIT-501D,PIT-516D,PIT-517D,PIT-518D,PIT-519D,PIT-521D,PIT-523D,PIT-529D,PIT-530D,PIT-532D,PIT-562D,PIT-591D,PT-502D,PT-503D,PT-525D,TE-504D,TE-506D,TE-507D-A,TE-508D,TE-509D,TE-514D-A,TE-515D-A,TE-516D,TE-517D,TE-521D,TE-522D,TE-523D,TE-524D,TE-525D,TE-526D,TE-529D,TE-530D-A,TE-531D-A,TE-532D,TE-533D,TE-534D,TE-535D,TE-536D,TE-537D,TE-538D,TE-539D,TE-540D,TE-541D,TE-542D,TE-543D,TE-544D,TE-545D,TE-546D,TE-547D,TE-548D,TE-549D,TE-550D,TIT-501D,TIT-505D,TIT-561D,VE-503D,VE-504D,VE-505D,VE-506D,VT-501D,VT-502D,XT-503D-X,XT-503D-Y,XT-504D-X,XT-504D-Y,XT-505D-X,XT-505D-Y,XT-506D-X,XT-506D-Y,XT-507D-X,XT-507D-Y,XT-508D-X,XT-508D-Y,ZT-502D-B,ZT-503D-A,ZT-503D-B,ZT-504D-B,ZY-503D
test-1,897600,58.96093,38.7723541,27.2906475,22.2614651,2.71091866,2.92700481,0.997440159,4.00734043,4.82935,5.362862,62.92872,6.889822,-0.001234748,38.874382,28.61541,19.137928,52.95127,25.9536667,476.37854,811.5354,533.1637,88.0,75.0,322.0713,367.1314,67.64658,88.5499,97.55396,119.433289,115.973991,79.63342,34.0464058,69.0,68.0,71.3669052,72.3394241,68.9364,72.3009949,71.99227,72.0,73.75026,73.69428,73.0,79.0,82.0,86.0,84.0,86.0,86.0,87.0,90.0,88.0,91.0,60.6631279,107.19046,63.9448662,0.8720404,1.64718747,3.119036,8.712708,75.11702,6.25720549,44.6432,84.09198,34.5116768,47.30777,19.94155,12.211647,13.03609,12.51157,8.429724,8.529698,6.391882,9.262561,0,15.5045166,11.8054571,0.093914054,13.4394579
test-1,898200,58.4532051,38.81192,27.1108665,22.1054935,2.69680166,2.9137156,0.9977499,3.986948,4.755202,5.342627,62.90005,6.898615,-0.00127037,39.00384,28.4156666,19.0402985,53.408886,26.119585,475.25592,809.049866,529.62854,88.0,75.0,321.964874,366.838562,67.71821,88.8574,97.55856,119.380165,116.045944,79.6751556,34.02557,69.0,68.0,71.53373,72.39346,68.93394,72.50802,72.2038956,72.0,73.91377,73.86061,74.0,79.0,82.06606,86.0,84.0,86.0,86.0,87.0,90.0,88.0,91.0,60.6610527,106.994926,64.92022,0.8720404,1.64718747,2.99749517,8.080531,75.39221,6.52460241,44.3250847,83.71224,34.40675,47.296772,19.9504337,12.2085657,13.539031,12.596139,8.426523,8.671957,6.35291767,9.366215,0,15.8152647,12.2300339,0.08711631,13.8102427
test-1,898800,57.4116554,38.8493271,26.6636372,21.77805,2.67361641,2.88667464,0.997913539,3.94030166,4.861022,5.3254447,62.831955,6.90637445,-0.001347741,39.0688133,27.9657917,18.7899857,53.33859,26.15009,472.324371,802.7292,527.1714,88.0,75.0,321.929474,366.597229,67.6177139,88.44985,97.38328,119.227394,115.997665,79.4275742,34.03782,69.0,68.0,71.5456,72.38504,69.0,72.4386,72.11972,72.0,73.79007,73.86528,73.0,79.0,82.0,86.0,84.0,86.0,86.0,87.0,90.0,87.0,91.0,60.8409271,107.279907,64.86322,0.8720404,1.64718747,3.009304,6.77084541,81.2500153,6.615889,44.7880745,85.0253,34.20964,46.7183037,19.8819771,12.26643,14.5183115,12.7899256,8.436002,8.67509651,6.491856,9.45338249,0,16.99722,13.2801666,0.09173553,14.9043865
test-1,899400,57.8350754,38.84195,26.866045,21.93002,2.68770981,2.89726377,0.9979323,3.96110082,4.69472933,5.30020237,62.84412,6.902527,-0.00123693,39.00835,28.1651535,18.8962173,53.2603226,26.083971,473.898651,805.444763,527.2331,88.0,75.0,321.7203,366.183319,67.61528,88.50885,97.414505,119.23262,115.283257,79.71231,34.0527344,69.0,68.0,71.2443542,72.09126,69.0,72.24477,71.8791962,72.0,73.62516,73.60831,73.0,79.0,82.0,86.0,84.0,86.0,86.0,87.0,90.0,87.0,91.0,60.96944,106.884109,64.1267548,0.8720404,1.64718747,3.103684,7.034845,76.45419,6.537275,44.7565575,85.54137,34.021965,46.9417458,20.01158,12.305459,14.6092186,12.8383722,8.429724,8.626608,6.45270157,9.5409,0,16.28359,12.8463917,0.09219018,14.3648357
test-1,900000,57.6355553,38.8677979,26.7209873,21.8125229,2.66479635,2.886904,0.9982764,3.94517,4.805967,5.31710052,62.83713,6.90401268,-0.001187173,39.0735664,28.07691,18.8401184,53.11997,25.9907951,472.336151,803.2074,526.5326,88.0,75.0,320.803528,364.6246,67.60546,88.40033,97.22385,118.759521,115.61042,79.40331,34.00752,68.0,67.0,70.732666,71.5006943,67.06113,71.68695,71.3489761,71.0,73.04554,73.0214157,73.0,79.0,82.0,86.0,84.0,86.0,86.0,87.0,90.0,87.0,91.0,60.97812,106.130089,63.86671,0.8720404,1.64718747,3.063754,6.74049139,77.00632,6.52508354,44.69154,83.71884,33.9729729,46.7728462,20.1993065,12.4448757,13.8161907,12.7325945,8.429724,8.62351,6.44340944,9.549921,0,16.7098827,13.0299425,0.09279846,14.6325035
test-1,900600,57.40253,38.8892555,26.63389,21.7486649,2.67068386,2.884598,0.9982568,3.93682623,4.81233835,5.26911068,62.7960777,6.90825653,-0.001219745,39.10566,27.9863663,18.77074,53.2027969,25.9251137,471.68985,802.0954,525.798035,88.0,75.0,320.55542,364.37204,67.57017,88.27367,97.20595,118.718163,114.710823,79.05305,33.9668,68.0,67.0,70.47849,71.3180847,67.0646,71.43325,71.16848,71.0,72.7966,72.76119,72.0,79.0,82.0,86.0,84.0,86.0,86.0,87.0,90.0,87.0,91.0,61.0729446,106.179756,64.46156,0.8720404,1.64718747,3.10627,6.6593523,81.00286,6.433564,44.3130722,84.54098,33.82205,46.81039,20.2022686,12.4023523,14.5480289,12.7414789,8.429724,8.671957,6.48872662,9.644021,0,16.9992962,13.1731815,0.09438048,14.9785318
test-1,901200,57.42687,38.882122,26.655529,21.7700615,2.66961265,2.8861804,0.9982946,3.94036627,4.78505039,5.27896833,62.79248,6.90966558,-0.00113886,39.02414,27.9941349,18.8098583,53.11608,25.70322,471.7777,802.2498,525.996643,88.0,75.0,320.0652,364.0799,67.58785,88.28295,97.21376,118.590958,115.237991,78.99601,33.91474,68.0,67.0,70.3614,71.22528,67.06287,71.36539,71.09707,71.0,72.72012,72.66174,72.0,79.0,82.0,86.0,84.0,86.0,86.0,87.0,90.0,87.0,91.0,60.94564,106.114906,63.134697,0.8720404,1.64718747,3.19316626,6.83771038,78.1644058,6.4396925,44.27723,82.95568,33.422123,45.94878,20.20836,12.4023523,14.1945953,12.7746973,8.387368,8.62351,6.491856,9.404749,0,16.75732,13.1887569,0.09514504,14.7264042
test-1,901800,57.296463,38.8883438,26.59905,21.7456818,2.67769837,2.88645387,0.998251736,3.93964028,4.87164164,5.31006336,62.82247,6.90667629,-0.001111577,39.0867,27.9100647,18.791235,52.6248131,25.7032547,471.377441,801.701965,525.7933,88.0,75.0,319.9649,364.0228,67.59362,88.58921,97.21723,118.740669,115.590385,79.2027054,33.91873,68.0,67.0,70.37012,71.14567,67.93527,71.30227,70.96769,71.0,72.68323,72.62485,72.0,79.0,82.0,86.0,84.0,86.0,86.0,87.0,90.0,87.0,91.0,60.58951,106.091965,63.7178421,0.8720404,1.64718747,3.22240877,6.64169,81.84808,6.81085825,42.8565063,81.27786,32.8625336,45.91178,20.117918,12.3085947,14.9090366,12.8836832,8.429724,8.578199,6.54030275,9.695609,0,16.9617043,13.0942192,0.093487635,14.8504744
test-1,902400,57.4150276,38.888134,26.6558285,21.7801037,2.674558,2.88783765,0.997892857,3.94609356,4.7548337,5.32967,62.84807,6.90899754,-0.001176598,39.0594864,27.98255,18.8303375,52.8457642,25.6945362,472.144928,802.947449,525.8982,88.0,75.0,320.320618,363.888763,67.6086349,88.57134,97.27137,118.75853,115.726051,79.30608,33.883976,68.0,67.0,70.2955246,71.18519,67.06566,71.2711258,70.96586,71.0,72.64829,72.6291046,72.0,79.0,82.0,86.0,84.0,86.0,86.0,87.0,90.0,87.0,91.0,60.60078,105.692741,63.7421761,0.865678251,1.64718747,3.11524272,7.06713629,76.75937,6.797875,44.4217033,84.52993,33.0565453,45.9179153,20.0243874,12.3022776,14.7348862,12.8772755,8.429724,8.62351,6.485494,9.582901,0,16.679821,12.8743324,0.09461993,14.53356
test-1,903000,57.57329,38.8779869,26.7340336,21.8442955,2.67363763,2.88953352,0.998241544,3.95225883,4.83269262,5.32895947,62.8472137,6.904995,-0.001035361,39.0099831,28.0397015,18.8654461,53.18943,25.3420868,472.0024,803.0187,525.4804,88.0,75.0,319.7641,363.40448,67.57016,88.26487,97.16945,118.613243,115.142677,79.17419,33.9260635,68.0,67.0,70.31674,71.15511,67.93447,71.26416,71.01247,71.0,72.71167,72.63792,72.0,79.0,82.0,86.0,84.0,86.0,86.0,87.0,90.0,87.0,91.0,60.9533272,105.24044,64.1011,0.775147,1.64718747,3.12167478,7.224607,76.67994,6.44634,43.6576424,81.42618,32.9405746,45.54306,20.24119,12.3475561,14.042366,12.712081,8.43289852,8.626685,6.446584,9.405007,0,16.3679428,12.6101608,0.09142186,14.3240232
test-1,903600,57.5549469,38.87535,26.73628,21.85185,2.67567515,2.8922863,0.998317838,3.953345,4.80597,5.325278,62.84397,6.903205,-0.001085443,39.05419,28.0622978,18.8649578,53.763176,25.2320232,471.964935,803.0243,525.3137,88.0,75.0,319.897858,363.736877,67.5326157,88.4192047,97.115036,118.543221,115.097214,79.21667,33.8757362,68.0,67.0,70.32103,71.1735153,68.0,71.2774353,70.94002,70.06393,72.64262,72.56875,72.0,79.0,82.0,86.0,84.0,86.0,86.0,87.0,90.0,87.0,91.0,61.2621078,105.567963,63.24396,0.8658461,1.64718747,3.13164282,7.3088603,77.84343,6.64098454,43.9988861,83.0612946,33.125145,45.911972,20.25691,12.3116531,14.4123354,12.8321781,8.435918,8.629704,6.53410864,9.719201,0,16.2712421,12.6440039,0.0939782,14.2937927
test-1,904200,57.4169464,38.87846,26.67407,21.8041286,2.67624164,2.89399052,0.9981399,3.950518,4.820263,5.256642,62.75325,6.908569,-0.001125054,39.0750923,27.9925632,18.84859,53.9423752,24.2158985,470.823151,800.789368,523.9505,88.0,75.0,319.725281,363.237518,67.54383,88.36216,97.05597,118.337822,115.079468,79.18214,33.77954,68.0,67.0,70.34073,71.20936,67.0629959,71.28925,70.96036,70.0629959,72.67308,72.63522,72.0,79.0,82.0,86.0,84.0,86.0,86.0,87.0,90.0,87.0,91.0,61.2835426,105.3005,63.0925255,0.8720404,1.64718747,3.1082902,6.892263,78.2112656,6.62238,44.1135674,83.78226,33.0223274,45.4853363,20.1931114,12.2631168,14.4554253,12.8868189,8.338935,8.671957,6.491856,9.6801815,0,16.3233376,12.6531143,0.09528667,14.281498
test-1,904800,57.58872,38.8825378,26.7511826,21.8655643,2.67110538,2.89743137,0.997372448,3.95722556,4.854338,5.28908968,62.80678,6.89999771,-0.001073319,39.038372,28.053606,18.8781185,54.2550926,23.6698627,470.385071,800.0823,523.345459,88.0,75.0,319.338959,362.752136,67.3763046,87.95568,96.8597946,117.945023,114.74807,78.92661,33.7412643,68.0,67.0,70.2453,71.15676,67.93667,71.1844559,70.99708,71.0,72.60761,72.60892,72.0,79.0,82.0,86.0,84.0,86.0,86.0,87.0,90.0,87.0,91.0,61.5254173,105.992096,64.12004,0.781283557,1.73794425,3.30189,7.30509949,79.6555557,6.72599936,45.53682,83.65823,33.2559052,45.7220459,20.25992,12.308527,14.0249929,12.6899643,8.432792,8.571996,6.48878765,9.528656,0,16.2405758,12.5205812,0.09043305,14.11432
test-1,905400,57.70761,38.8551064,26.7734413,21.87126,2.685239,2.8987906,0.9972035,3.95690274,4.752604,5.25896,62.77153,6.90399647,-0.001114173,39.0498772,28.1155167,18.8901367,54.4326477,23.6502876,470.333862,800.447937,522.721,88.0,75.0,319.050323,362.572174,67.3532,88.0600739,96.86794,117.911804,114.767052,78.85207,33.7054367,69.0,67.0,70.31023,71.2009,67.9386,71.29035,70.95744,71.0,72.6687241,72.6139145,72.0,79.0,82.0,86.0,84.0,86.0,86.0,87.0,90.0,87.0,91.0,61.8573723,106.1894,63.2038765,0.8720404,1.74408078,3.26116729,7.19121075,79.82612,6.537028,45.85224,83.88204,33.96708,47.2147026,20.3386841,12.3509312,13.9131231,12.6416111,8.429724,8.62351,6.446384,9.634942,0,16.2396832,12.53039,0.09259051,14.2116737
test-1,906000,57.9776,38.8416138,26.93024,21.9915218,2.69154334,2.9105022,0.9971123,3.97478676,4.84301138,5.264532,62.7933578,6.902396,-0.001058418,39.033165,28.2408752,18.96979,54.0327835,23.596508,471.441437,802.630249,523.6112,88.0,75.0,319.1456,362.4718,67.31592,88.3075256,96.8642044,117.913857,114.2967,79.01068,33.7316628,69.0,67.0,70.27144,71.12365,67.0,71.2893,70.97176,71.0,72.68495,72.631485,72.0,79.0,82.0,86.0,84.0,86.0,86.0,87.0,90.0,87.0,91.0,61.7324181,105.864326,62.84494,0.8720404,1.74408078,3.36026168,7.6665554,79.0708542,6.52497244,45.5608253,84.35172,34.0125923,47.190094,20.008482,12.2600288,14.255394,12.6082067,8.426707,8.57808,6.44642639,9.671237,0,15.9064951,12.2224607,0.08525958,13.8185282
test-1,906600,57.62176,38.87693,26.7604446,21.86772,2.693829,2.899583,0.9974358,3.9588542,4.679382,5.32317162,62.8203049,6.90562153,-0.001007095,39.0977974,28.0550213,18.8829784,53.7959976,23.6783,470.7555,800.8189,523.676636,88.0,75.0,319.485443,362.839539,67.35141,88.08473,96.7445145,118.089165,114.821281,78.99026,33.7174568,69.0,67.0,70.4718,71.2778244,67.061676,71.43668,71.1467056,71.0,72.80021,72.778595,72.938324,79.0,82.0,86.0,84.0,86.0,86.0,87.0,90.0,87.0,91.0,61.5293236,106.267006,62.9440346,0.8720404,1.74408078,3.25775385,7.21511,78.91368,6.53104258,45.92746,83.64887,33.72786,46.602726,20.2537041,12.26,13.9340811,12.7414789,8.569087,8.76885,6.44938564,9.543998,0,16.2305927,12.58637,0.093445115,14.1862364
test-1,907200,57.71029,38.88563,26.8150768,21.8940125,2.69312549,2.902418,0.997591734,3.9618845,4.72799253,5.297087,62.81819,6.90106344,-0.001012895,39.06018,28.1462975,18.8944912,54.12839,23.9525528,471.622864,802.2953,523.9595,88.0,75.0,319.4894,362.9038,67.38747,87.95143,96.87268,118.085648,114.901207,78.88533,33.7808037,69.0,67.0,70.48693,71.3383,67.06253,71.44472,71.0835,71.0,72.78301,72.75883,72.0,79.0,82.0,86.0,84.0,86.0,86.0,87.0,90.0,87.06253,91.0,61.5885773,106.5283,63.07918,0.781206,1.74408078,3.19815,7.26391029,78.25049,6.25689459,46.1909,83.31319,34.43951,46.1575737,20.214386,12.2630711,13.9253807,12.6415558,8.484229,8.671957,6.485797,9.680249,0,16.0824451,12.4401855,0.09018078,14.0402946
test-1,907800,57.6322975,38.8719826,26.7427311,21.8532085,2.67750382,2.89601254,0.99693,3.95436239,4.78880644,5.28445959,62.79984,6.90205336,-0.001013285,39.0258636,28.0598259,18.8565159,54.280674,23.6775246,470.963867,800.88446,523.3399,88.0,75.0,319.355347,362.6709,67.34127,88.09746,96.87737,117.920105,114.361382,78.96844,33.73356,69.0,67.0,70.40828,71.23438,67.06174,71.37026,71.08603,71.0,72.79265,72.74273,72.0,79.0,82.0,86.0,84.0,86.0,86.0,87.0,90.0,87.0,91.0,61.8345146,106.232018,62.7979126,0.866058469,1.74408078,3.29858446,7.18336248,78.53507,6.35414028,46.3120422,84.29126,33.7828865,46.21814,20.3930645,12.3993616,13.7708235,12.5626469,8.435705,8.63248348,6.491856,9.631918,0,16.2479458,12.61806,0.09501702,14.12765
test-1,908400,57.4091377,38.8893471,26.61675,21.7458229,2.673222,2.89123,0.9971374,3.94107485,4.677679,5.30081463,62.78593,6.9022274,-0.001073965,39.072525,27.9409618,18.8033314,54.4911575,23.7188778,469.955841,799.09314,523.11084,88.0,75.0,318.950867,362.220367,67.3686,87.80224,96.7377853,117.793442,114.52227,78.94395,33.8345642,69.0,67.0,70.32634,71.08168,68.0,71.2646942,71.0131,70.062,72.60671,72.603096,72.0,79.0,82.0,86.0,84.0,86.0,86.0,87.0,90.0,87.0,91.0,62.14132,106.164452,62.9994469,0.8720404,1.74408078,3.3612237,6.647153,83.70619,6.799303,46.4968033,84.2487946,33.90028,46.2906151,20.535387,12.3599129,13.5500546,12.596139,8.529621,8.765846,6.485849,9.634884,0,16.749361,12.8222923,0.09502654,14.573348
test-1,909000,57.3944931,38.8879738,26.6595535,21.7741451,2.680981,2.89066,0.9968048,3.94418859,4.740739,5.28274727,62.7818947,6.90563869,-0.001131878,39.1061325,27.9823189,18.8035316,55.0225143,23.8630638,470.1837,799.3894,522.888245,88.0,75.0,318.4398,361.903961,67.32455,87.66106,96.65991,117.586212,114.533081,78.70454,33.75035,69.0,67.0,70.14517,70.9546661,67.93613,71.13605,70.8125,70.06387,72.518074,72.46342,72.0,79.0,82.0,86.0,84.0,86.0,86.0,87.0,90.0,87.0,91.0,62.40104,105.877533,63.24616,0.8720404,1.74408078,3.21985054,6.874326,78.9392853,6.5434947,45.9738731,83.7509842,34.17967,46.2645531,20.34142,12.350811,14.0897655,12.7868309,8.426629,8.711121,6.54030275,9.453293,0,16.4614716,12.7572718,0.08829766,14.4610891
test-1,909600,57.23034,38.90215,26.594944,21.7405949,2.68648863,2.891401,0.9968205,3.94192934,4.84435,5.25497437,62.75464,6.90532827,-0.001148291,39.0787239,27.89261,18.81122,54.8111839,23.68153,469.975281,799.4228,522.978333,88.0,75.0,318.197571,361.841644,67.35651,88.04372,96.6688,117.6395,114.254349,78.87818,33.7383728,69.0,67.0,70.07405,70.90178,67.06547,71.018074,70.73907,70.93453,72.41971,72.36133,72.0,79.0,82.0,86.0,84.0,86.0,86.0,87.0,90.0,87.0,91.0,62.415535,105.943527,63.6792526,0.8720404,1.74408078,3.24798918,6.715233,79.9012756,6.81709576,45.7368431,82.77145,34.3360138,46.36665,20.49612,12.4960737,14.03051,12.6962042,8.47817,8.75933552,6.54030275,9.356554,0,16.4931335,12.85066,0.09041515,14.4746943
test-1,910200,56.7886047,38.92972,26.37081,21.57192,2.67229676,2.886795,0.996943235,3.92204261,4.81749964,5.24447346,62.7073936,6.910724,-0.001224491,39.11046,27.70429,18.7035465,53.81082,23.723505,468.614624,796.879944,521.7756,88.0,75.0,318.038239,361.699066,67.35453,88.09869,96.6614456,117.429161,114.436256,78.62806,33.6923332,69.0,67.0,69.9878159,70.84182,67.063736,70.92325,70.63478,71.0,72.38068,72.326004,71.063736,79.0,82.0,86.0,84.0,86.0,86.0,87.0,90.0,87.0,91.0,62.0127,105.667053,62.8199959,0.8720404,1.74408078,3.40173984,6.107821,85.30131,5.76364231,45.82439,83.7705,34.4786034,46.93558,20.40532,12.450799,14.4701214,12.7353029,8.47817,8.804946,6.494944,9.492463,0,16.918848,13.8063507,0.09379303,15.1422281
test-1,910800,56.7240143,38.90855,26.3522816,21.5698471,2.674709,2.88729334,0.9967762,3.92164063,4.81231,5.22921658,62.68644,6.91012764,-0.001293838,39.1130447,27.725523,18.7077885,53.7874756,23.4615459,468.1029,796.3985,521.298035,88.0,75.0,317.689,360.922363,67.3401,87.93104,96.7971039,116.970215,114.297684,78.7396545,33.73029,69.0,67.0,69.69267,70.56284,67.0,70.66572,70.330925,71.0,72.06976,72.01138,71.0,79.0,82.0,86.0,84.0,86.0,86.0,87.0,90.0,87.0,91.0,61.7551041,105.857483,63.5575333,0.8720404,1.74408078,3.40484118,6.07698,84.61017,5.82149553,45.5796,83.20231,34.42813,46.44291,20.4590549,12.450799,14.0979862,12.59905,8.47817,8.669046,6.49476671,9.618641,0,16.9571743,13.7999544,0.09266719,15.1304045
test-1,911400,55.99097,38.97322,26.0143681,21.2855949,2.67913127,2.88345313,0.996729732,3.88163948,4.75712538,5.17702627,62.5648346,6.922596,-0.001399457,39.23082,27.355875,18.4816265,53.6600838,23.5116272,464.72403,790.25415,517.1638,87.0610657,75.0,317.649872,359.508667,67.2336655,87.84947,96.3747,115.006508,113.940475,78.56779,33.7568665,69.0,67.0,69.28669,70.1150742,66.9389343,70.26664,70.0000153,70.0,71.63784,71.58071,71.0,79.0,82.0,86.0,84.0,86.0,85.9389343,87.0,89.0,87.0,91.0,61.8751373,105.631348,63.40124,0.8720404,1.74408078,3.39522839,5.84746933,85.8504944,6.342039,44.91304,81.92631,34.12237,46.71555,20.3109951,12.450799,14.92158,12.9293489,8.47817,8.817297,6.682685,9.649767,0,17.0111961,17.3319,0.08828588,16.93123
test-1,912000,0.128722966,40.1297531,46.9206123,19.1194916,2.68861341,2.889874,0.996816754,3.83399773,4.79887772,5.16994143,62.5236168,6.90513945,-0.001432155,1.84526694,18.4479465,18.291563,33.0189362,23.745472,462.718964,807.1274,517.993347,87.93467,75.0,314.2362,356.97287,67.1480255,87.81489,96.25222,113.075706,114.56443,78.49983,33.608902,69.0,67.0,68.87917,69.6879959,66.0,69.8583145,69.55898,69.93467,71.25045,71.19207,70.06533,79.0,82.0,86.0,84.0,86.0,85.0,87.0,89.0,87.0,90.0,61.66095,105.58036,62.05953,0.8720404,1.74408078,3.16213727,6.366831,80.52473,6.433564,44.3508759,81.3936,33.76734,46.9185524,20.6224632,12.5445271,14.4561033,12.6509161,8.523452,8.717238,6.491856,9.695668,0,17.1700783,19.4742718,0.09063805,18.1339474
test-1,912600,0.123529442,40.525547,47.0872726,19.2157631,2.67937374,2.88320875,0.9964767,3.850174,4.631296,5.22354174,62.6156731,6.902027,-0.001368694,1.756694,18.52576,18.340168,33.4025154,23.81524,464.464752,808.6196,519.1236,87.0,75.0,316.319122,353.3364,67.11078,87.50477,96.2329941,112.760353,113.915039,78.33599,33.62181,69.0,67.0,68.3618,69.13287,65.0657349,69.33181,69.0428543,69.0,70.67247,70.6738052,70.0,79.0,82.0,86.0,84.0,86.0,85.0,87.0,89.0,87.0,90.0,52.94383,105.570755,62.79228,0.8720404,1.74408078,3.21509337,6.62934,81.72638,6.251423,44.64874,80.45653,33.3472443,46.9964752,20.4993172,12.4119062,13.8684912,12.6445856,8.526617,8.775219,6.585565,9.58926,0,16.9549046,18.0139446,0.100980245,17.32706
test-1,913200,0.118560337,39.618248,47.388813,19.2932777,2.68269849,2.8835566,0.9962622,3.86103225,4.77725363,5.233677,62.646656,6.8995595,-0.001386326,1.84527373,18.5828724,18.4454327,33.8540649,23.9387417,465.7011,810.8785,520.387451,87.0,75.0,316.892853,353.3467,67.1473846,87.5491,96.35229,113.562943,114.171829,78.300415,33.5550957,69.0,67.0,68.16455,69.02247,65.0,69.1685,68.88285,69.0,70.4908752,70.43249,70.0,79.0,82.0,86.0,84.0,86.0,85.0,87.0,89.0,87.0,90.0,46.70346,105.972328,62.92968,0.8720404,1.74408078,3.21393919,7.237126,81.97768,6.616684,44.5431,81.19232,33.3401451,46.9566078,20.44156,12.4052935,13.9938269,12.6900911,8.481112,8.723345,6.58875,9.768582,0,16.9539928,17.0644569,0.09638211,16.82554
test-1,913800,0.125635445,40.28148,47.7641335,19.36379,2.68134785,2.88303971,0.995943844,3.86810374,4.716887,5.256561,62.6869164,6.89609241,-0.001350284,1.95999026,18.6218758,18.5340729,33.59963,24.156683,466.70224,812.872864,521.3594,87.0,75.0,317.3899,353.432831,67.19101,87.97247,96.41677,113.280167,114.365242,78.56536,33.7049446,69.0,67.0,68.11879,68.8487549,66.0,69.03671,68.79693,69.0,70.45174,70.4480743,70.0,79.0,82.0,86.0,84.0,86.0,86.0,87.0,89.0,87.0,90.06266,43.49514,106.498962,62.86251,0.8720404,1.74408078,3.13615179,7.67429972,81.73247,6.52493429,45.0916,81.22372,33.019516,47.0810776,20.4475384,12.54162,14.1523781,12.5870314,8.481206,8.681065,6.54030275,9.701481,0,16.9224758,15.9497519,0.099567406,16.287077
test-1,914400,0.123383664,40.3083,46.8075829,19.3130836,2.68092823,2.88311362,0.996017039,3.86315751,4.70887,5.227136,62.6382942,6.90595341,-0.001505771,3.23835588,18.5797253,18.4348068,33.79212,24.0410328,465.78598,810.387756,520.5554,87.0,75.0,317.447571,354.588654,67.37214,87.84276,96.5337448,114.004013,114.64492,78.595,33.8574867,69.0,67.0,68.540596,69.31064,66.0,69.4683151,69.16778,69.0,70.82526,70.80236,70.0,79.0,82.0,86.0,84.0,86.0,86.0,87.0,89.0,87.0,91.0,41.81808,106.165817,62.5630951,0.8720404,1.74408078,3.11689687,6.545541,81.85914,6.72599936,44.5961723,80.77009,33.30494,46.4107628,20.4055119,12.4571037,13.8010015,12.5476923,8.529769,8.733013,6.58875,9.640891,0,16.879612,16.81728,0.093806826,16.73044
test-1,915000,0.129845753,40.2988777,47.05467,19.3470459,2.6744833,2.88416529,0.9959467,3.86625981,4.79963636,5.23162365,62.6542053,6.901456,-0.001475932,4.27651739,18.5912037,18.4888783,33.1998634,23.9522266,466.168427,811.5443,520.6423,87.0,75.0,317.7362,354.585327,67.2983,87.9829941,96.47842,114.020966,114.467026,78.46874,34.06708,69.0,67.0,68.60123,69.4568,66.0,69.56492,69.26371,69.0,70.90721,70.90721,70.93427,79.0,82.0,86.0,84.0,86.0,86.0,87.0,89.0,87.0,91.0,40.7608261,106.493546,62.5390739,0.8720404,1.74408078,3.28270149,6.907329,81.9813461,6.16675854,43.87223,79.30518,34.1549149,47.07358,20.3507938,12.4539833,13.9653835,12.5056143,8.613957,8.810928,6.543487,9.631338,0,16.880331,16.2253265,0.0876952,16.3768978
test-1,915600,0.120683424,40.5262032,47.1679649,19.5229359,2.6438458,2.85571337,0.9961349,3.88512516,4.747861,5.39842844,62.9350624,6.89389467,-0.001492758,4.97187376,18.70338,18.6084919,33.3725281,24.092104,469.158051,816.219666,522.3263,88.0,75.0,316.562225,348.224335,66.9605942,87.17581,96.42861,114.860542,112.85965,78.17448,34.0347252,69.0,67.0,65.7428741,66.40536,63.0656,66.7138748,66.38705,66.0656,68.00649,67.95202,67.0,79.0,82.0,86.0,84.0,86.0,85.0,87.0,89.0,87.0,91.0,39.8974724,103.325729,61.7281075,0.8720404,1.74408078,3.176394,7.965545,77.36944,6.810688,44.4772377,80.3667,32.9048347,46.5048676,20.09584,12.3928185,14.0010929,12.6898546,8.47817,8.717226,6.394963,9.54082,0,16.5385284,12.777174,0.095489524,14.4449158
