role,offset_seconds,FIT-001AB_SOMA,FIT-304AB_SOMA,FIT_SOMAGAS,LIT-001A,LIT-001B,LIT-004,LIT-007A,LIT-007B,LIT-008,MIT-001,PDIT-009A,PDIT-009B,PDIT-012A,PDIT-012B,PDIT-054,PDIT-055,PDIT-056,PIT-037,PIT-038,TIT-010,TIT-034,TIT-035,TIT-036,TIT-040,TIT-041,TIT-042,TIT-043,TIT-044,TIT-045
normal,14516400,954.3894,28719.5469,6583175.554,42.8050079,31.6897564,6.074137,19.56531,51.71384,30.8947334,0.191482544,0.2802887,19.0484161,54.8659134,53.58877,0.0,28.58502,27.5625687,7383.725,7532.874,31.46547,120.822365,31.251318,31.8056164,88.77251,30.8947754,31.1439953,121.423149,31.3349133,32.1694832
normal,14516700,956.681458,28817.7734,6573912.744,42.4158173,31.29491,-0.9171562,19.4994259,51.1887245,30.6402225,0.1891098,0.2802887,19.0615845,54.820137,53.8441353,0.0,28.6187248,27.5910645,7382.74072,7531.539,31.46547,120.822365,31.251318,31.9126949,94.44815,31.0468273,31.124239,120.928368,31.4391117,32.20991
normal,14517000,964.2958,28791.7949,6562212.278,43.04519,31.8602867,-1.4670577,19.4994259,50.97775,32.33043,0.1891098,0.287414551,18.9765015,55.3815041,54.2036667,0.0,28.7110844,27.9094486,7383.48047,7533.06152,31.3852921,120.496971,31.3265133,31.9126949,97.81046,31.0468273,31.0643559,120.928368,31.4391117,32.1923
normal,14517300,957.370544,28676.9316,6560708.64,43.0073662,31.4806633,-1.56767583,19.3129654,50.88479,32.0656281,0.186477661,0.287414551,18.947031,56.7434349,55.6665764,0.0,28.9633,27.9898224,7384.392,7535.073,31.3852921,120.496971,31.3265133,31.733984,100.061722,30.9282227,31.0368843,120.697121,31.3821774,32.13867
normal,14517600,957.4592,28681.31,6624892.957,42.892704,31.95129,-1.088171,19.3129654,51.3777046,31.9930916,0.186477661,0.286552429,18.9433975,58.0845757,56.9224777,0.0,29.3305817,28.14537,7385.42432,7538.17969,31.2001572,120.342529,31.1658688,31.733984,100.876953,30.9282227,30.9532223,120.697121,31.3821774,32.1278076
normal,14517900,959.2256,28556.5957,6558226.366,42.9637146,31.5944519,-1.61454773,19.3211174,51.91227,31.5880947,0.1855774,0.286552429,18.9233246,59.3119278,58.2395058,0.0,29.545557,28.2343941,7385.03369,7538.80029,31.2001572,120.342529,31.1658688,31.59585,100.876953,30.8401375,30.956234,120.872459,31.2834,32.02705
normal,14518200,973.204468,28611.6582,6569174.962,42.8601837,31.52742,-1.25037134,19.3211174,51.5529022,31.3593311,0.1855774,0.302200317,18.964489,59.5895424,58.449173,0.0,29.5382481,28.4532623,7384.392,7539.08154,31.1225739,120.461182,31.0798836,31.59585,101.202934,30.8401375,30.98413,120.872459,31.2834,32.0133362
normal,14518500,983.5317,28601.0117,6576977.884,43.1005363,31.453,-1.3997854,19.2681866,51.0872879,32.2732353,0.18548584,0.302200317,18.928421,59.84451,58.748024,0.0,29.6926022,28.4193268,7385.638,7540.568,31.1225739,120.461182,31.0798836,31.61919,101.202934,30.6601086,30.9675064,123.781433,31.2039547,31.8875
normal,14518800,984.345154,28287.5137,6604738.058,42.70386,31.64561,-0.48494947,19.2681866,51.41223,31.884901,0.18548584,0.301925659,18.9287033,60.3463364,59.26054,0.0,29.9459629,28.7381439,7385.3916,7540.42969,31.1728821,120.446434,31.0381355,31.61919,101.471581,30.6601086,30.814991,129.7028,31.2039547,31.882843
normal,14519100,998.550964,28330.1348,6549205.666,42.5041237,31.45084,-1.12928784,19.4261837,52.00726,31.2199039,0.188781738,0.301925659,18.874506,61.2323761,60.0607147,0.0,29.9842949,28.5975342,7387.207,7543.051,31.1728821,123.108139,31.0381355,31.516016,101.471581,30.7831554,30.8207245,137.306046,31.21787,31.8398438
normal,14519400,994.1151,28154.1816,6570114.32,43.1033325,31.6614628,-1.09030366,19.4261837,51.52169,31.1304,0.188781738,0.301742554,18.8627052,61.10176,60.0742264,0.0,30.1074238,28.8048058,7387.45752,7542.712,31.213829,127.925667,31.0727062,31.516016,101.716751,30.7831554,30.8734875,145.6799,31.21787,31.8498764
normal,14519700,986.7478,28108.5684,6593988.609,43.4162865,31.8383846,-0.9061274,19.4180775,50.9930229,32.18643,0.185173035,0.301742554,18.96209,61.62833,60.280365,0.0,30.29806,28.98713,7387.609,7544.738,31.213829,135.842514,31.0727062,31.52295,101.716751,30.8172359,30.8753433,155.587936,31.2401371,31.94253
normal,14520000,957.866638,28177.7148,6606669.095,42.7955322,31.7208824,-0.037241414,19.4180775,50.7944374,32.36282,0.185173035,0.3023758,18.9692116,61.7383728,60.56472,0.0,30.305809,29.1163559,7385.119,7542.5293,31.2409286,143.607834,31.1177254,31.52295,102.208252,30.8172359,30.89248,164.190842,31.2401371,31.9335575
normal,14520300,963.1858,27937.375,6587167.716,42.8140526,31.7243176,-0.548882544,19.35255,51.4984055,31.6044769,0.184570313,0.3023758,18.8233738,61.7283,60.4735374,0.0,30.3074512,29.0968037,7385.256,7542.306,31.2409286,152.723831,31.1177254,31.5629883,104.01635,30.8722172,30.8911285,174.0001,31.3056641,31.8643074
normal,14520600,945.3648,27851.6445,6567243.467,43.0291672,31.566185,-1.22577417,19.35255,51.6366653,32.24788,0.184570313,0.262352,18.9075623,61.60358,60.53684,0.0,30.2295723,29.1535645,7386.103,7543.135,31.2713013,161.645279,31.2135258,31.5629883,107.3153,30.8722172,30.8870125,183.6449,31.3056641,31.8640175
normal,14520900,966.129,27828.7031,6561593.473,42.8936768,31.7480049,-1.07411563,19.3809948,51.48602,32.0083733,0.183677673,0.262352,18.9261932,61.6679153,60.6495247,0.0,30.36488,29.1346226,7387.46875,7543.75049,31.2713013,171.33223,31.2135258,31.53501,111.434616,30.8519535,30.8726826,193.221985,31.3172855,31.8631344
normal,14521200,973.9772,27613.76,6589825.244,43.60626,31.8796864,-0.695599258,19.3809948,51.6718178,31.9640942,0.183677673,0.250343323,18.8601513,61.60298,60.4405327,0.0,30.27449,29.3244781,7385.929,7542.57227,31.2470932,180.60231,31.13423,31.53501,116.418671,30.8519535,30.8291016,202.983063,31.3172855,31.8530941
normal,14521500,969.2983,27509.0215,6540233.033,43.099453,31.3851547,-1.19939959,19.3819332,51.69168,32.18636,0.184341431,0.250343323,18.867691,61.74012,60.6581154,0.0,30.2002525,29.3073254,7385.86426,7543.68164,31.2470932,190.391922,31.13423,31.527441,121.554977,30.8891125,30.8475418,212.170547,31.2860851,31.8222179
normal,14521800,945.092957,27388.7012,6543139.813,43.0031929,31.6012039,-0.7517593,19.3819332,51.5380821,32.1368637,0.184341431,0.191970825,18.9146729,61.53246,60.47439,0.0,30.16298,29.2846527,7384.66943,7541.19775,31.2318039,200.507034,31.1403332,31.527441,127.255356,30.8891125,30.90376,221.490265,31.2860851,31.8154774
normal,14522100,975.082336,27310.5781,6565485.717,42.95498,31.7117119,-0.466464251,19.3624878,52.09687,32.59661,0.188682556,0.191970825,18.88411,61.45169,60.30076,0.0,30.1964569,29.2899647,7384.51,7541.902,31.2318039,209.22171,31.1403332,31.5494633,131.781952,30.838623,30.9338436,227.453537,31.281641,31.7946777
normal,14522400,963.846863,27255.834,6595943.033,43.53283,32.0981369,9.728493,19.3624878,52.46576,31.8032074,0.188682556,0.156517029,18.88411,61.3846169,60.3423042,0.0,30.1226883,29.42781,7385.9043,7543.915,31.2267456,218.309448,31.0964355,31.5494633,136.566315,30.838623,31.0255375,230.640472,31.281641,31.78912
normal,14522700,971.099731,27223.2246,6573935.747,43.15906,31.9864235,22.8641167,19.4622078,50.85966,31.9153347,0.193359375,0.156517029,18.9175358,61.3896332,60.24629,0.0,30.2991428,29.6375885,7385.614,7542.49,31.2267456,224.88974,31.0964355,31.5731945,140.869522,30.8198242,30.9825726,231.260056,31.25791,31.771925
normal,14523000,958.186035,27120.47,6548255.212,42.96403,31.58712,42.25653,19.4622078,51.93132,31.5904655,0.193359375,0.129455566,18.7794018,61.63123,60.6229477,0.0,30.48796,29.78917,7385.666,7543.5127,31.2265472,228.4041,31.1081066,31.5731945,145.105911,30.8198242,30.8511238,232.2629,31.25791,31.7696075
normal,14523300,954.8248,27197.28,6536671.313,43.3096428,31.7470951,40.15496,19.4645634,50.6304436,32.4212227,0.220985413,0.129455566,18.7893848,61.7122841,60.7006226,0.0,30.5102787,30.0081711,7386.143,7542.705,31.2265472,230.41539,31.1081066,31.3400879,152.156525,30.8356457,30.83121,232.2629,31.2366219,31.7624035
normal,14523600,953.7708,27217.1563,6558822.843,42.72179,31.5121,38.33672,19.4645634,51.8700829,32.4059372,0.220985413,0.122337341,18.7883148,61.5574379,60.4635544,0.0,30.38813,29.94188,7385.27734,7542.85547,31.2127075,230.41539,31.1263676,31.3400879,166.626,30.8356457,30.77002,232.257767,31.2366219,31.7660828
normal,14523900,952.249939,27314.0742,6581316.996,42.3473167,31.2839222,24.5250874,19.4799919,51.181694,31.0944366,0.2157669,0.122337341,18.9083157,61.69604,60.5583649,0.0,30.5756683,30.1735382,7384.67041,7546.21,31.2127075,230.724472,31.1263676,31.4713383,179.287125,30.8291512,30.7773628,232.257767,31.2626476,31.7797852
normal,14524200,968.3672,27400.3457,6538983.58,42.83377,31.4280319,2.33069372,19.4799919,51.91564,32.0663338,0.2157669,0.101860046,18.7550812,61.6354065,60.44054,0.0,30.6620941,30.3006744,7383.151,7540.97,31.16449,230.724472,31.0980968,31.4713383,188.422531,30.8291512,30.7999516,232.302246,31.2626476,31.7617683
normal,14524500,957.3231,27468.4375,6546299.709,43.05729,31.5376949,-0.907193244,19.4625378,51.62211,33.1122742,0.211616516,0.101860046,18.7542648,61.56971,60.546936,0.0,30.8453922,30.3968468,7384.951,7542.383,31.16449,230.82901,31.0980968,31.3272953,194.312714,30.8626957,30.8026028,232.302246,31.2458019,31.7056637
normal,14524800,968.212341,27525.4414,6578727.225,42.8385,31.4763851,-1.40926766,19.4625378,51.6584969,31.558773,0.211616516,0.104026794,18.7657547,61.7866669,60.76289,0.0,30.87651,30.7051926,7385.432,7543.777,31.1981125,230.82901,31.0952148,31.3272953,198.198944,30.8626957,30.8106937,231.893509,31.2458019,31.7008247
normal,14525100,976.0754,27420.45,6560357.217,42.9797974,31.4929371,-1.38256145,19.4311638,51.2917252,32.0031166,0.213577271,0.104026794,18.8050251,61.84999,60.73201,0.0,30.9898,30.88743,7385.35547,7543.7124,31.1981125,230.580765,31.0952148,31.4478035,201.485931,30.8643551,30.8057423,231.893509,31.22583,31.6856441
normal,14525400,977.579956,27572.02,6539819.79,42.8892441,31.5753269,-1.23308408,19.4311638,51.696537,32.43384,0.213577271,0.129821777,18.8731537,61.8859367,60.76134,0.0,31.0604076,31.12289,7385.65039,7544.384,31.2591629,230.580765,31.1460934,31.4478035,203.7376,30.8643551,30.7905273,231.705521,31.22583,31.67173
normal,14525700,959.536865,27573.4785,6589221.703,43.18128,31.8035183,-1.41213858,19.4428139,52.0692749,32.596653,0.215065,0.129821777,18.8814659,62.066082,60.85602,0.0,31.3199615,31.3942757,7387.45361,7546.49,31.2591629,230.419342,31.1027832,31.499609,205.745911,31.1975136,30.8856449,231.523727,31.2781258,31.65962
normal,14526000,952.0283,27612.53,6584396.087,42.92972,31.7139549,-1.33608556,19.4785385,51.73764,31.4881649,0.215065,0.13104248,18.9040985,62.33245,61.2682266,0.0,31.4723053,31.6765518,7386.36328,7545.77637,31.28424,230.419342,31.1027832,31.499609,207.207428,30.52793,30.8856449,231.523727,31.2781258,31.65962
normal,14526300,974.0875,27605.4258,6600599.233,42.77044,31.6152573,-1.73366368,19.4472466,51.4390869,31.5448952,0.216270447,0.13104248,18.8014164,62.1389732,61.0857353,0.0,31.4158783,31.7172184,7385.917,7550.9,31.28424,230.1558,31.1736813,31.4934578,208.240448,31.4130383,31.125782,231.4499,31.3215332,31.6186523
normal,14526600,956.5425,27616.2363,6563664.77,43.1191139,31.4618664,-1.52309608,19.3527584,51.5150871,31.76043,0.216270447,0.1446991,18.832962,62.3564262,61.22916,0.0,31.56133,31.8972855,7386.112,7545.53369,31.2838135,230.1558,31.1736813,31.4934578,209.757813,30.60459,31.125782,231.4499,31.3215332,31.6186523
normal,14526900,963.432434,27672.2754,6555127.986,43.118042,31.72166,-2.05783176,19.45747,51.2279472,32.3417,0.210487366,0.1446991,18.7273655,62.5061951,61.39979,0.0,31.6691952,31.8174324,7386.57764,7546.137,31.2838135,230.05748,31.14336,31.5242672,210.567673,30.60459,30.91543,231.3939,31.3297367,31.7024422
normal,14527200,965.4461,27694.7813,6595131.356,43.1035461,31.6451988,-1.564095,19.45747,51.6028137,31.793972,0.210487366,0.132400513,18.865654,62.59055,61.4515533,0.0,31.6817665,32.0069427,7386.71533,7542.746,31.2841415,230.05748,31.14336,31.5242672,211.412109,30.8588543,30.91543,231.3939,31.3297367,31.7024422
normal,14527500,971.5596,27658.7,6551478.288,43.2018356,31.7897835,-2.02167559,19.3440475,51.93084,32.0442963,0.216506958,0.132400513,18.87165,62.6864281,61.70083,0.0,31.8601379,32.17214,7387.164,7547.93,31.2841415,230.0208,31.2268066,31.55293,212.272369,30.6432629,30.9400387,231.198441,31.3490238,31.7080574
normal,14527800,950.536255,27754.834,6588155.475,42.9583626,31.4575157,-1.30254722,19.3233032,51.4122276,32.12813,0.216506958,0.162124634,18.8750381,62.9193573,61.7940559,0.0,32.1019974,32.29153,7387.591,7547.07373,31.2899933,230.0208,31.2268066,31.55293,213.074326,30.6432629,30.9400387,231.198441,31.3490238,31.7080574
normal,14528100,951.931641,27666.668,6597432.141,43.0324478,31.9350986,-1.41226542,19.3233032,51.5314636,31.35559,0.213287354,0.162124634,18.8750381,62.953537,61.987133,0.0,32.1713371,32.61763,7386.189,7546.036,31.2899933,229.863922,31.23833,31.4981441,213.275055,30.97959,30.9071789,231.089355,31.369873,31.68501
normal,14528400,958.659363,27748.4531,6591402.403,43.2945251,32.0020638,-1.336156,19.4343014,51.7588463,32.63379,0.213287354,0.193450928,18.8720531,63.32934,62.09965,0.0,32.0981064,32.4503937,7386.526,7547.57471,31.3163528,229.863922,31.23833,31.4981441,213.881989,30.97959,30.9071789,231.089355,31.369873,31.68501
normal,14528700,958.1392,27689.6914,6571440.892,43.1973877,31.586298,-1.79099512,19.4343014,51.13627,32.18066,0.214195251,0.193450928,18.8653564,62.9268951,61.90719,0.0,31.981308,32.33826,7385.21,7543.30762,31.3163528,229.78447,31.1640625,31.54961,214.716415,30.9705086,30.9219723,230.894684,31.3659668,31.69419
normal,14529000,968.1553,27720.3477,6582861.272,43.1597748,31.6675339,-2.30428219,19.416748,51.0630379,31.4276218,0.214195251,0.24331665,18.8755417,62.99996,61.9751053,0.0,32.0955048,32.4626541,7385.694,7545.234,31.4468918,229.78447,31.1640625,31.54961,214.917908,30.9705086,30.9219723,230.894684,31.3659668,31.69419
normal,14529300,971.276367,27719.5488,6569684.08,42.7413177,31.417881,-2.086499,19.6696167,51.224247,32.22461,0.215705872,0.24331665,18.7980957,63.0232468,61.9414978,0.0,31.9243965,32.37614,7385.835,7545.88037,31.4468918,229.696335,30.8651867,31.5422363,215.526611,31.0738773,30.9702644,230.880722,31.36411,31.6586437
normal,14529600,961.7883,27784.9668,6586100.638,43.3436127,31.62515,-2.11341572,19.73641,50.8522263,31.890192,0.215705872,0.280960083,18.7851124,63.077137,61.95051,0.0,32.0494881,32.5241356,7386.98535,7547.151,31.31997,229.696335,30.8651867,31.5422363,215.704514,31.0738773,30.9702644,230.880722,31.36411,31.6586437
normal,14529900,946.497559,27763.8633,6545366.069,42.8244476,31.7014866,-1.840496,19.938879,49.992424,32.6408653,0.213729858,0.280960083,18.8958683,62.9299545,61.90574,0.0,32.2242279,32.4923668,7386.12158,7544.401,31.31997,229.358688,31.2297859,31.5572758,216.243759,30.97002,30.929884,230.802109,31.3739262,31.6989746
normal,14530200,968.9852,27770.98,6576617.741,42.7721672,31.4886227,-2.058278,20.2015858,50.3490753,32.45331,0.213729858,0.290763855,18.8508663,62.9232559,61.9620247,0.0,32.2884369,32.6651039,7386.477,7546.86768,31.3330612,229.358688,31.2297859,31.5572758,216.38591,30.97002,30.929884,230.802109,31.3739262,31.6989746
normal,14530500,976.8802,27762.293,6534149.265,43.2291946,31.4995823,-2.23998117,20.2015858,50.1153831,31.5126915,0.218963623,0.290763855,18.85248,63.3195839,62.2011147,0.0,32.29585,32.81462,7387.049,7546.77344,31.3330612,229.496384,31.2227058,31.53628,216.817139,30.78302,31.0107918,230.918808,31.3657227,31.6805668
normal,14530800,950.7892,27715.1543,6545952.9,43.1738853,31.776104,-2.13884139,20.4597664,50.9757843,32.1722145,0.218963623,0.2883911,18.8880711,63.09263,62.06608,0.0,32.17006,32.73039,7386.422,7545.42627,31.3188248,229.496384,31.2227058,31.53628,216.912521,31.4622555,31.0107918,230.918808,31.3657227,31.6805668
normal,14531100,949.100342,27619.3574,6578486.413,42.4386,31.4062672,-2.403947,20.7144413,49.6113434,32.01633,0.21395874,0.2883911,19.0028744,63.01556,61.89097,0.0,32.17117,32.64113,7383.659,7543.97559,31.3188248,229.536972,31.1981945,31.5515633,217.201035,31.4622555,31.012207,230.915,31.39717,31.73081
normal,14531400,969.6817,27386.1035,6567373.244,43.6641579,31.8732,-2.35903549,20.7144413,50.26959,31.8152885,0.21395874,0.299095154,18.872942,62.9500732,62.0080338,0.0,32.25784,32.4733238,7386.65137,7539.37061,31.31482,229.536972,31.1981945,31.5515633,217.293228,31.4874516,31.012207,231.146515,31.39717,31.73081
normal,14531700,955.4394,27016.0371,6519109.632,43.0580673,31.3511581,-2.276836,20.90248,49.7590256,31.2813587,0.207015991,0.299095154,18.7506466,63.03437,61.95376,0.0,32.2282257,32.854744,7386.164,7545.13672,31.31482,229.633255,31.233839,31.5743656,217.572174,31.4829578,30.9668941,232.8,31.3640633,31.6542969
normal,14532000,969.857239,26607.25,6572743.891,42.98042,31.3963146,-2.29817915,21.1812725,49.2697639,32.35733,0.207015991,0.297088623,18.9057159,63.20851,62.069828,0.0,32.013504,32.452198,7387.062,7545.597,31.4259338,230.523346,31.233839,31.5743656,217.572174,31.4693356,30.9668941,233.818832,31.3640633,31.6542969
normal,14532300,980.6093,26399.9434,6503051.216,42.96524,31.3621731,-2.39792,21.4393787,49.040554,31.92019,0.212043762,0.297088623,18.6455822,62.7015381,61.7422562,0.0,31.8594856,32.2862358,7382.16748,7539.42773,31.4259338,231.380615,31.2919445,31.6750984,217.99942,31.3713665,31.0380859,213.6766,31.4193363,31.8305664
normal,14532600,956.8234,26068.9434,6495113.295,43.6212959,31.7459774,-2.4552772,21.6930428,48.8753052,31.5918579,0.212043762,0.304420471,18.52275,62.2502556,61.35988,0.0,31.3621941,32.0535774,7379.826,7535.91748,31.4691162,232.627792,31.2919445,31.6750984,218.033432,31.0740242,31.0380859,109.372749,31.4193363,31.8305664
normal,14532900,952.821,25494.2832,6485798.806,42.8239,31.20579,-2.44349885,21.6930428,48.8316,31.4848366,0.21723938,0.304420471,18.3917255,61.9285774,61.0266533,0.0,30.8415623,31.5319138,7379.816,7534.288,31.4691162,217.5262,31.34673,31.6422863,218.13652,31.08472,31.0703125,63.68314,31.4389648,31.7739258
normal,14533200,966.166565,25808.8516,6512692.487,42.8584366,31.0208855,-2.44349885,21.9889412,48.2508469,32.0391922,0.21723938,0.312080383,18.3070374,61.7416878,60.94256,0.0,30.934433,31.3241386,7374.53662,7525.35156,31.4103012,146.835114,31.34673,31.6422863,218.128464,31.1171875,31.0703125,43.7756653,31.4389648,31.7739258
normal,14533500,966.8359,25159.6777,6499116.889,42.8358,31.030407,-2.45132875,22.0520458,48.9381142,32.2508965,0.219047546,0.312080383,18.1211643,61.45214,60.55769,0.0,30.6548424,31.132925,7375.82275,7529.08,31.4103012,77.97455,31.3017578,31.6942387,218.104,31.0829945,31.0085945,37.751297,31.47705,31.7161617
normal,14533800,965.1155,25120.543,6447869.581,42.6225,31.0802879,-2.45132875,22.2436886,48.1555862,31.89998,0.219047546,0.313621521,18.1605911,61.56812,60.65955,0.0,30.7503033,31.1530838,7380.012,7533.239,31.2450867,48.0186157,31.3017578,31.6942387,218.947067,30.97915,31.0085945,36.91251,31.47705,31.7161617
normal,14534100,960.736267,25137.8965,6491385.595,42.86495,31.2520123,-2.45218325,22.2513885,48.1355133,31.8801517,0.224113464,0.313621521,18.17244,61.4811554,60.56434,0.0,30.7121143,31.2720375,7378.51953,7531.507,31.2450867,39.19453,31.3249512,31.60083,216.371414,30.9380856,30.73506,36.2443352,31.45918,31.7478027
normal,14534400,959.390869,25202.459,6536050.214,42.36906,30.9138145,-2.45218325,22.2748165,48.1679459,31.5996971,0.224113464,0.288017273,18.1600761,61.3789673,60.4112053,0.0,30.5978966,31.11575,7378.7627,7529.724,30.97512,37.65205,31.3249512,31.60083,194.792831,30.8131351,30.73506,36.188076,31.45918,31.7478027
normal,14534700,962.0561,25172.9219,6493651.445,43.2244225,31.167202,-2.453648,22.0168953,47.783905,32.40643,0.21673584,0.288017273,18.05938,61.490654,60.3447952,0.0,30.62915,31.25104,7383.98975,7536.61768,30.97512,36.65166,30.974659,31.3958015,153.985016,30.7826729,30.6601086,36.0173836,31.2709484,31.5677738
normal,14535000,974.0611,25084.793,6411898.6,43.3203926,31.3905449,-2.453648,22.0168953,49.3532,31.98567,0.21673584,0.2587204,17.94985,61.76487,60.7029228,0.0,30.717453,31.2291145,7383.54053,7536.975,30.8337631,36.65166,30.974659,31.3958015,101.126846,30.6902828,30.6601086,35.13052,31.2709484,31.5677738
