role,offset_seconds,LIT_802,LIT_806,PDIT_830,PIC_807_IN,TE_820,TE_830,TE_831,TE_832,TE_833,TE_834,TE_835,TIT_806,TIT_809,VT_812X,VT_812Y,VT_813X,VT_813Y,VT_814X,VT_814Y,VT_815X,VT_815Y,VT_830,VT_831,XT_829,ZT_827,ZT_828
normal,15000.0,30.6440029,45.2839851,2.97843766,0.208315909,41.99652,44.9995422,43.99701,43.99701,44.9995422,43.99701,43.99701,27.3103981,25.2959,0.819422,0.7736442,0.7736442,0.5310221,1.25888848,0.819235861,1.16294146,1.25888848,0.173642114,0.173642114,0.0,-0.28116703,-0.1455428
normal,15300.0,31.047226,45.6868057,2.97302055,0.214088231,41.99652,44.9995422,43.99701,44.00005,44.9995422,43.99701,43.99701,27.3900032,25.3320675,0.8697775,0.819422,0.773491442,0.5310221,1.20868564,0.773491442,1.20853293,1.25888848,0.154705539,0.173721746,0.0,-0.280862033,-0.145237744
normal,15600.0,31.046587,45.68742,2.97807574,0.208322659,41.99652,44.9995422,43.99701,43.99701,44.9995422,43.99701,43.99701,27.4912834,25.35377,0.819465756,0.7233324,0.8193385,0.5310221,1.25884473,0.7736442,1.20853293,1.25888848,0.1159869,0.1159869,0.0,-0.2804346,-0.144993424
normal,15900.0,31.3917236,45.8899574,2.978467,0.205405578,41.99652,44.9995422,43.99701,44.9995422,44.9995422,43.99701,43.99701,27.5635967,25.382679,0.8195882,0.7737953,0.773478031,0.581211448,1.25872231,0.7736442,1.16290629,1.25872231,0.116098754,0.116033286,0.0,-0.280251235,-0.144871354
normal,16200.0,30.4988632,45.48558,2.98927522,0.1909871,41.99652,44.9995422,43.99701,44.9995422,44.9995422,43.99701,43.99701,27.6793575,25.4116859,0.869603038,0.7739773,0.7739773,0.531196535,1.208866,0.7234631,1.16275525,1.20853293,0.1547466,0.1548127,0.0,-0.280068755,-0.144932389
normal,16500.0,30.816906,45.68815,2.99072027,0.1938813,41.99652,44.9995422,43.99701,44.9995422,44.9995422,43.99701,43.99701,27.7914276,25.4622459,0.819422,0.8192572,0.773462951,0.5310221,1.20853293,0.8192572,1.16275525,1.25870717,0.135115832,0.116110422,0.0,-0.2798244,-0.144444332
normal,16800.0,31.3354073,45.88941,2.992169,0.196761772,41.99652,44.9995422,43.99701,44.9995422,44.9995422,43.99701,43.99701,27.867445,25.5272961,0.819422,0.7737684,0.7736442,0.581241,1.25888848,0.7736442,1.16275525,1.2590127,0.15482761,0.154775873,0.0,-0.279518843,-0.1441391
normal,17100.0,31.0788822,45.8923836,2.98644114,0.202510476,41.99652,44.9995422,43.99701,44.9995422,44.9995422,43.99701,43.99701,27.9614048,25.5563087,0.8703052,0.7736442,0.7736442,0.5310221,1.25836086,0.7736442,1.16275525,1.20954037,0.116378091,0.135452166,0.0,-0.278970331,-0.143712327
normal,17400.0,31.248539,45.688736,2.99654078,0.193834126,41.99652,44.9995422,43.99701,44.9995422,44.9995422,43.99701,43.99701,28.088047,25.5924339,0.8696247,0.819422,0.7234415,0.5311749,1.25888848,0.7736442,1.16275525,1.25873566,0.09707225,0.116088428,0.0,-0.2786647,-0.143467665
normal,17700.0,31.10448,46.12039,2.98752117,0.1996057,41.99652,44.9995422,43.99701,44.9995422,44.9995422,43.99701,43.99701,28.1964817,25.6286716,0.8697775,0.7738089,0.7736442,0.5813776,1.20853293,0.7738089,1.20836818,1.20871413,0.115970336,0.134975776,0.0,-0.278542459,-0.143406451
normal,18000.0,31.1902542,46.7554665,2.99613261,0.1880923,41.99652,44.9995422,43.99701,44.9995422,44.9995422,43.99701,43.99701,28.3014126,25.6720238,0.819584846,0.819422,0.773481369,0.5310221,1.25888848,0.7737922,1.11256254,1.25872564,0.154629812,0.154693946,0.0,-0.278542459,-0.143406451
normal,18300.0,30.8733482,46.35291,2.99973822,0.182321146,41.99652,44.9995422,43.99701,44.9995422,44.9995422,43.99701,43.99701,28.4026737,25.7154484,0.8196216,0.7736442,0.7734446,0.581178,1.25868881,0.8192405,1.16293669,1.2087326,0.1737256,0.193559617,0.0,-0.2786643,-0.143528521
normal,18600.0,30.7288761,46.35291,2.983855,0.196753919,41.99652,44.9995422,44.9995422,44.9995422,44.9995422,43.99701,44.99484,28.4895344,25.7733517,0.819422,0.773859,0.7736442,0.5813776,1.25865221,0.7736442,1.16275525,1.25888848,0.1349549,0.154788345,0.0,-0.278542459,-0.143528521
normal,18900.0,30.7578278,45.8907051,2.9835043,0.199638,41.99652,44.9995422,44.9995422,44.9995422,44.9995422,43.99701,43.99701,28.6016541,25.8094845,0.819422,0.819274,0.773481369,0.5310221,1.25888848,0.773481369,1.20853293,1.20853293,0.154693946,0.154755622,0.0,-0.278237432,-0.143223539
normal,19200.0,31.0169735,45.8908234,2.98567724,0.196737692,41.99652,44.9995422,44.9995422,44.9995422,44.9995422,43.99701,43.99701,28.6812248,25.8384457,0.819422,0.8193365,0.7736442,0.5310221,1.25888848,0.773729742,1.16275525,1.208627,0.135008767,0.135044411,0.0,-0.278115153,-0.14316231
normal,19500.0,30.5855446,46.35291,2.99648976,0.190993935,41.99652,44.9995422,43.99701,44.9995422,44.9995422,43.99701,43.99701,28.796896,25.86012,0.869621456,0.819280148,0.7736442,0.5812216,1.25888848,0.819280148,1.16275525,1.25888848,0.116029434,0.115970336,0.0,-0.277627259,-0.1427963
normal,19800.0,31.1334152,46.3542442,2.98462033,0.20538649,41.99652,44.9995422,43.99701,44.9995422,44.9995422,43.99701,43.99701,28.8765068,25.8818455,0.773795247,0.7736442,0.819270968,0.5813776,1.25903952,0.8191048,1.16275525,1.25872231,0.115970336,0.097087614,0.0,-0.277382523,-0.142551959
normal,20100.0,30.8799019,46.3598061,2.99357,0.196852431,41.99652,44.9995422,43.99701,44.9995422,44.9995422,43.99701,43.99701,28.9594116,25.8890553,0.8689202,0.819422,0.7736442,0.531879365,1.25888848,0.7736442,1.11325693,1.30302966,0.134719685,0.154543728,0.0,-0.276956528,-0.142246783
normal,20400.0,31.2486954,46.55609,2.9907136,0.205434233,41.99652,44.9995422,43.99701,44.9995422,44.9995422,43.99701,43.99701,29.0211811,25.8818436,0.819422,0.819422,0.7234481,0.5311815,1.25888848,0.773789167,1.16275525,1.20869243,0.1546978,0.173771873,0.0,-0.27677238,-0.142002836
normal,20700.0,31.3927059,46.5850563,2.99177933,0.2054566,41.99652,44.9995422,43.99701,44.9995422,44.9995422,43.99701,43.99701,29.0718937,25.91799,0.8695829,0.8192451,0.7736442,0.626783848,1.25888848,0.8190505,1.208356,1.25888848,0.11589662,0.1349707,0.0,-0.2764672,-0.1419416
normal,21000.0,31.1333179,46.35291,2.99469,0.1938894,41.99652,44.9995422,43.99701,44.9995422,44.9995422,43.99701,43.99701,29.14779,25.9324322,0.8195898,0.8192695,0.7736442,0.581209838,1.20870066,0.8192695,1.16275525,1.20870066,0.116033889,0.1351105,0.0,-0.276588857,-0.142063677
normal,21300.0,31.10534,46.98758,2.99363065,0.18807359,41.99652,44.9995422,44.9995422,44.9995422,44.9995422,43.99701,44.9995422,29.2164783,25.91799,0.8696282,0.819422,0.8192863,0.5812283,1.3045305,0.7736442,1.16275525,1.20853293,0.154766053,0.154766053,0.0,-0.2766503,-0.1422466
normal,21600.0,30.8750153,46.7587242,2.99110842,0.1909579,42.9990578,44.9995422,44.9995422,44.9995422,44.9995422,43.99701,44.9995422,29.28879,25.9324112,0.819422,0.8192774,0.7736442,0.5813776,1.208692,0.7736442,1.16275525,1.25888848,0.09707941,0.09707941,0.0,-0.276589274,-0.142246783
normal,21900.0,31.1088428,46.7600441,2.981754,0.199596033,42.9990578,44.9995422,44.9995422,44.9995422,44.9995422,43.99701,44.9995422,29.3647346,25.954092,0.869331,0.8190161,0.7736442,0.5809311,1.30426037,0.724141061,1.16275525,1.25888848,0.116315365,0.09741043,0.0,-0.276528776,-0.142246783
normal,22200.0,31.1055717,46.7601738,2.98815584,0.1910216,42.9990578,44.9995422,44.9995422,44.9995422,44.9995422,43.99701,44.9995422,29.4370327,25.9686241,0.819422,0.7736442,0.7736442,0.5809029,1.20853293,0.7736442,1.16275525,1.1636616,0.115970336,0.134864569,0.0,-0.2764672,-0.142307818
normal,22500.0,31.1911526,46.9905167,2.982829,0.196701482,42.9990578,44.9995422,44.9995422,44.9995422,44.9995422,43.99701,44.9995422,29.5058727,26.0047932,0.7736442,0.723288655,0.7235168,0.531250238,0.7235168,0.773851633,1.16275525,1.2087611,0.09724541,0.116233058,0.0,-0.276345074,-0.142246783
normal,22800.0,30.9059238,47.2209435,2.99400377,0.188040376,42.9990578,44.9995422,44.9995422,44.9995422,44.9995422,43.99701,44.9995422,29.6105347,26.0337276,0.819999933,0.724392,0.7736442,0.5813776,1.01736963,0.7736442,1.16328061,1.25831056,0.134606585,0.1348255,0.0,-0.2760399,-0.142002642
normal,23100.0,30.8480663,47.2209435,2.996232,0.193727255,42.9990578,44.9995422,44.9995422,44.9995422,44.9995422,43.99701,44.9995422,29.7009964,26.0842781,0.819422,0.723288655,0.7736442,0.626048863,0.7736442,0.7730646,1.16328216,1.25830889,0.116637737,0.135492265,0.0,-0.2756744,-0.141698167
normal,23400.0,30.9894886,47.22028,2.992215,0.199605867,42.9990578,44.9995422,43.99701,44.9995422,44.9995422,43.99701,43.99701,29.7771244,26.1277637,0.819290757,0.677642167,0.773499846,0.531166434,0.7736442,0.723433,1.16275525,1.20853293,0.134935036,0.115970336,0.0,-0.275185764,-0.141270339
normal,23700.0,31.104763,47.4524155,3.00304914,0.18805474,42.9990578,44.9995422,43.99701,44.9995422,44.9995422,43.99701,43.99701,29.8602657,26.16393,0.819422,0.723452747,0.7736442,0.5813776,1.11208642,0.819422,1.16275525,1.208697,0.1546925,0.173704416,0.0,-0.274880439,-0.141087055
normal,24000.0,30.7581272,47.4529877,3.00341344,0.193812728,42.9990578,44.9995422,43.99701,44.9995422,44.9995422,43.99701,43.99701,29.9579544,26.2001,0.819422,0.7736442,0.7736442,0.5813776,1.16307259,0.773478031,1.16275525,1.25888848,0.09695922,0.116033286,0.0,-0.2746365,-0.140842915
normal,24300.0,31.0459461,47.62536,2.99651742,0.196753919,42.9990578,44.9995422,43.99701,44.9995422,44.9995422,43.99701,43.99701,30.0411415,26.25794,0.819422,0.8192466,0.7738196,0.531215,1.2586956,0.81905365,1.16275525,1.20853293,0.09711844,0.116119422,0.0,-0.274514019,-0.140660048
normal,24600.0,31.2775726,47.8575,2.99473882,0.20250985,42.9990578,44.9995422,43.99701,44.9995422,44.9995422,43.99701,43.99701,30.1314964,26.3086033,0.8694348,0.7733015,0.7234682,0.5310221,1.20750475,0.7736442,1.16275525,1.258709,0.134908408,0.134976417,0.0,-0.274330854,-0.140598774
normal,24900.0,31.0186329,47.62545,3.001925,0.188111782,42.9990578,44.9995422,44.9995422,44.9995422,44.9995422,43.99701,43.99701,30.2110462,26.35203,0.8195882,0.7737953,0.7736442,0.581211448,1.20853293,0.8192709,1.16275525,1.20869911,0.13485305,0.154690072,0.0,-0.274331063,-0.140598774
normal,25200.0,31.1328564,47.8586159,2.99115133,0.196712032,42.9990578,44.9995422,44.9995422,44.9995422,44.9995422,43.99701,44.9995422,30.2978458,26.4026413,0.7736442,0.7734012,0.7736442,0.5813776,1.11052191,0.7738651,1.16275525,1.208776,0.09698832,0.097080365,0.0,-0.274331152,-0.140659809
normal,25500.0,31.1042728,47.62658,3.00011659,0.190987885,42.9990578,44.9995422,44.9995422,44.9995422,44.9995422,43.99701,44.9995422,30.3738518,26.460474,0.7737541,0.819191158,0.7735233,0.5813776,1.16275525,0.7234096,1.16263437,1.2587676,0.07719848,0.09708132,0.0,-0.274331,-0.140720844
normal,25800.0,30.87535,48.088974,3.005519,0.1881071,42.9990578,44.9995422,44.9995422,44.9995422,44.9995422,43.99701,44.9995422,30.44982,26.5038681,0.77390933,0.6775109,0.723580241,0.531313658,0.7733526,0.7733526,1.16275525,1.25888848,0.154545635,0.154545635,0.0,-0.274087071,-0.1404767
normal,26100.0,31.0175438,48.0895081,3.00553179,0.193887085,42.9990578,44.9995422,43.99701,44.9995422,44.9995422,43.99701,43.99701,30.5402355,26.5473118,0.7736442,0.6776162,0.7735284,0.5310221,0.7737495,0.7736442,1.20842767,1.25877261,0.154748067,0.173778266,0.0,-0.273842424,-0.140110627
normal,26400.0,31.1052551,48.3198853,3.01388025,0.185180157,42.9990578,44.9995422,43.99701,44.9995422,44.9995422,43.99701,43.99701,30.6197948,26.583498,0.7736442,0.6776223,0.7736442,0.5813776,0.7736442,0.8193106,1.16275525,1.20865548,0.116016753,0.116016753,0.0,-0.27347666,-0.139927387
normal,26700.0,30.84453,48.32032,3.00737,0.18807359,42.9990578,44.9995422,43.99701,44.9995422,44.9995422,43.99701,43.99701,30.7138481,26.6485825,0.819422,0.723262668,0.7736442,0.5310507,0.723317266,0.819396,1.208507,1.20853293,0.09690711,0.115981176,0.0,-0.273293316,-0.139927387
normal,27000.0,31.4804649,48.32045,3.00989366,0.190975145,42.9990578,44.9995422,43.99701,44.9995422,44.9995422,43.99701,43.99701,30.7897587,26.7064114,0.819422,0.723288655,0.7735032,0.6268862,0.773772359,0.7736442,1.16261423,1.25888848,0.115970336,0.116023742,0.0,-0.2731712,-0.139805317
normal,27300.0,31.1916218,48.46573,3.00340176,0.193853721,42.9990578,44.9995422,43.99701,44.9995422,44.9995422,43.99701,43.99701,30.87297,26.77152,0.819197655,0.6776177,0.7735267,0.581484437,0.7735267,0.8193152,1.1629796,1.25888848,0.09703158,0.116061136,0.0,-0.273049265,-0.139683247
normal,27600.0,31.046978,48.08956,3.00664854,0.19385314,42.9990578,44.9995422,43.99701,44.9995422,44.9995422,43.99701,43.99701,30.945322,26.8221531,0.819178462,0.723288655,0.773516655,0.5311496,0.773516655,0.7736442,1.16275525,1.20853293,0.134947762,0.154734522,0.0,-0.273110151,-0.139744282
normal,27900.0,31.0183449,48.4955864,3.01025772,0.185189709,42.9990578,44.9995422,43.99701,44.9995422,44.9995422,43.99701,43.99701,31.0285034,26.8655663,0.723605931,0.6778282,0.723454833,0.53118825,0.773478031,0.8192709,1.11256588,1.20869911,0.115970336,0.116033286,0.0,-0.272988081,-0.139683247
normal,28200.0,31.2476273,48.49609,3.00448847,0.193860471,42.9990578,44.9995422,43.99701,44.9995422,44.9995422,43.99701,43.99701,31.09363,26.916193,0.8192208,0.677712142,0.7736442,0.5813776,0.723509967,0.7736442,1.16275525,1.25866711,0.134960577,0.134960577,0.0,-0.2729265,-0.139561117
normal,28500.0,31.0747566,48.9570045,3.00736761,0.190978318,42.9990578,44.9995422,43.99701,44.9995422,44.9995422,43.99701,43.99701,31.191185,26.94516,0.773822546,0.723288655,0.7736442,0.5310221,0.7234849,0.7736442,1.20835459,1.25869226,0.154729828,0.15480414,0.0,-0.272744179,-0.139500082
normal,28800.0,31.2203484,49.1877861,3.0033958,0.19385612,42.9990578,44.9995422,44.9995422,44.9995422,44.9995422,43.99701,44.9995422,31.2599754,26.981329,0.7736442,0.6775109,0.7233643,0.5813776,0.773713,0.7736442,1.16275525,1.25888848,0.115941688,0.135015756,0.0,-0.272832423,-0.139561027
normal,29100.0,31.45466,49.18848,2.99419117,0.202244,42.9990578,44.9995422,44.9995422,44.9995422,44.9995422,43.99701,44.9995422,31.3323383,27.0174961,0.819422,0.7117734,0.723288655,0.535952747,0.7710615,0.7258714,1.16275525,1.20853293,0.1523605,0.153864,0.0,-0.272896349,-0.139683247
normal,29400.0,31.4260063,48.75152,2.99318075,0.198363051,42.9990578,44.9995422,44.9995422,44.9995422,44.9995422,43.99701,44.9995422,31.4295864,27.0536652,0.819422,0.702969432,0.745639861,0.5590264,0.751293,0.7939635,1.16275525,1.20853293,0.09869897,0.10750398,0.0,-0.272771031,-0.139927387
normal,29700.0,31.18108,49.23101,3.00105047,0.186967582,42.9990578,44.9995422,44.9995422,44.9995422,44.9995422,43.99701,44.9995422,31.5095615,27.0826,0.8099956,0.7138623,0.7736442,0.5310221,0.723288655,0.7830706,1.16275525,1.218902,0.150796667,0.150796667,0.0,-0.272695482,-0.140158966
normal,30000.0,31.4496422,49.1862946,2.99939871,0.188087255,42.9990578,44.9995422,44.9995422,44.9995422,44.9995422,43.99701,44.9995422,31.59633,27.1188011,0.819422,0.723288655,0.7734064,0.5568322,0.7423622,0.7736442,1.18009484,1.25865066,0.115880243,0.115970336,0.0,-0.2726829,-0.140232563
normal,30300.0,31.0756187,49.1879,2.990739,0.196746677,42.9990578,44.9995422,44.9995422,44.9995422,44.9995422,43.99701,44.9995422,31.7048244,27.1621685,0.7736442,0.7118098,0.7736442,0.5310221,0.7735183,0.7736442,1.11252558,1.2587626,0.09699165,0.116018027,0.0,-0.272377819,-0.1401105
normal,30600.0,31.1240921,49.2474861,2.98173761,0.208327681,42.9990578,44.9995422,44.9995422,44.9995422,44.9995422,43.99701,44.9995422,31.7860088,27.20871,0.783479035,0.6873457,0.753742933,0.5418404,0.7375347,0.7515284,1.16275525,1.222779,0.107688747,0.107688747,0.0,-0.2722291,-0.1400057
normal,30900.0,31.2285976,49.02403,2.987382,0.205434233,42.9990578,44.9995422,44.9995422,44.9995422,44.9995422,43.99701,44.9995422,31.8816166,27.2489719,0.7868995,0.710033357,0.7736442,0.5456029,0.7736442,0.7511248,1.12698054,1.22311378,0.126172319,0.115970336,0.0,-0.272194564,-0.139787644
normal,31200.0,31.0313358,49.2361641,2.99155068,0.2025408,42.9990578,44.9995422,44.9995422,44.9995422,44.9995422,43.99701,44.9995422,31.9852715,27.2614517,0.8068481,0.7107148,0.7862181,0.567546368,0.7371199,0.7862181,1.18656266,1.25888848,0.12456619,0.115970336,0.0,-0.271767318,-0.139516845
normal,31500.0,31.2013245,49.3036232,2.992278,0.201596126,42.9990578,44.9995422,44.9995422,44.9995422,44.9995422,43.99701,44.9995422,32.0870667,27.2923737,0.7736442,0.6775109,0.7736442,0.56442,0.72530067,0.804006,1.16275525,1.24193084,0.115970336,0.115970336,0.0,-0.271767318,-0.139479533
normal,31800.0,30.6583786,49.20322,2.99130416,0.2023302,42.9990578,44.9995422,44.9995422,44.9995422,44.9995422,43.99701,44.9995422,32.1667671,27.3207817,0.819422,0.723288655,0.801092863,0.5310221,0.7736442,0.7736442,1.16275525,1.25888848,0.115970336,0.117358632,0.0,-0.271767318,-0.139439046
normal,32100.0,31.11521,49.2541428,2.99638486,0.199647352,42.9990578,44.9995422,44.9995422,44.9995422,44.9995422,43.99701,44.9995422,32.28315,27.3339043,0.7906182,0.723288655,0.7736442,0.564635336,0.7736442,0.74196,1.20853293,1.22720432,0.109786607,0.127971917,0.0,-0.2715458,-0.139339611
normal,32400.0,31.1061859,49.3905945,2.99434352,0.2025367,42.9990578,44.9995422,44.9995422,44.9995422,44.9995422,43.99701,44.9995422,32.37738,27.3502426,0.818747342,0.7218718,0.7491857,0.5806355,0.7247055,0.819422,1.16275525,1.30324948,0.09745851,0.116251454,0.0,-0.271402,-0.1391949
normal,32700.0,31.0825672,49.2823029,3.00502348,0.20121108,42.9990578,44.9995422,43.99701,44.9995422,44.9995422,43.99701,44.9995422,32.4713364,27.3719425,0.794681847,0.6775109,0.746430039,0.558236241,0.7736442,0.7736442,1.16275525,1.25888848,0.105661944,0.124736018,0.0,-0.270917773,-0.138739616
normal,33000.0,31.1597481,49.3620872,3.010256,0.2053822,42.9990578,44.9995422,43.99701,44.9995422,44.9995422,43.99701,43.99701,32.5945358,27.3936443,0.7736442,0.678334236,0.725017667,0.5813776,0.7736442,0.8185987,1.16275525,1.25798285,0.07810214,0.097582385,0.0,-0.270179242,-0.1381595
normal,33300.0,31.5661011,49.59279,3.04172873,0.202529714,42.9990578,44.9995422,43.99701,44.9995422,44.9995422,43.99701,43.99701,32.7283821,27.4153156,0.7734514,0.723288655,0.7234815,0.5310221,0.723288655,0.7736442,1.16293061,1.25888848,0.116043381,0.116043381,0.0,-0.269569755,-0.1376692
normal,33600.0,31.0756588,49.59233,3.04787374,0.199647352,42.9990578,44.9976044,43.99701,43.99701,44.9995422,43.99701,43.99701,32.81888,27.4370461,0.7737327,0.7734583,0.723386049,0.531119466,0.723386049,0.7736442,1.11249709,1.20863032,0.116007216,0.135044411,0.0,-0.269203782,-0.137302756
normal,33900.0,30.7297077,49.5931778,3.04462981,0.208316684,42.9990578,43.99701,43.99701,43.99701,44.9995422,43.99701,43.99701,32.9743462,27.4515133,0.7736442,0.6775979,0.773548543,0.5310221,0.773548543,0.7736442,1.16275525,1.25879276,0.115934089,0.134971917,0.0,-0.268593669,-0.1365701
normal,34200.0,27.4876175,46.98998,3.204484,5.86798525,61.992424,62.9971542,51.9989624,53.99945,56.995697,59.99414,56.9978943,33.77856,84.86603,11.0926981,6.830254,13.61334,21.75316,21.6526718,18.5029488,23.011837,11.57624,1.91830146,2.01528335,4994.90332,-0.158049315,-0.082977384
normal,34500.0,30.4385643,56.5928764,3.205662,5.711661,69.99694,64.99985,53.99945,55.99994,58.9983826,62.99936,59.9963379,49.7482338,108.893593,12.54777,9.639814,14.1957693,21.60728,21.89568,18.796442,22.8659935,11.4810638,1.8989079,2.03506923,4996.919,-0.170811951,-0.079748906
normal,34800.0,30.5838242,41.3460426,3.204194,5.75506,73.99695,66.99576,53.99945,55.99994,59.9963379,62.99936,61.9968262,42.3029976,100.836952,13.0198641,11.28436,14.919384,20.1520519,21.7993717,18.11925,23.6898518,10.849741,2.0147686,2.16965,4996.91748,-0.167395577,-0.07071531
normal,35100.0,30.6108932,45.6860733,3.22147369,5.75215864,74.99771,67.99829,53.99945,55.99994,59.9963379,62.99936,61.9968262,41.8751,101.212173,13.0782528,11.2843752,14.4840851,20.0549412,20.9758244,17.48756,23.3973274,10.4145975,1.8214922,1.99596965,4996.91748,-0.159279346,-0.059544418
normal,35400.0,30.2383919,48.9577446,3.1911025,5.749256,75.99567,67.99829,53.99945,55.99994,60.99887,62.99936,61.9968262,42.218895,101.70446,13.0788679,11.43024,14.2921247,20.1055946,20.5403214,17.0528316,23.3971748,10.2221746,2.07241344,2.189393,4996.91748,-0.150428668,-0.051060386
normal,35700.0,30.49759,52.615593,3.1862545,5.746591,76.9982,67.99829,54.972187,55.99994,60.99887,63.9973145,61.9968262,42.16113,101.732986,13.1736841,11.3345747,14.2929745,20.2991333,20.1080227,16.7629414,23.3536663,9.983139,2.113847,2.24817014,4997.759,-0.142320156,-0.042094305
normal,36000.0,30.4868755,55.6545029,3.18277121,5.75215864,76.9982,67.99829,53.99945,55.99994,60.99887,62.99936,61.9968262,42.1791229,101.834625,13.1290636,11.3827133,14.1059675,20.3839989,19.898756,16.6741,23.3612328,9.883419,2.21727228,2.326828,4996.91748,-0.135017738,-0.03446101
normal,36300.0,30.180151,58.5632248,3.20400786,5.75502968,76.9982,68.99625,54.9974022,55.99994,60.99887,62.99936,61.9968262,42.1971474,101.950249,12.9829655,11.2395782,14.1445827,20.4916553,19.8122635,16.6176834,23.3508472,9.735047,2.26736641,2.45950651,4996.909,-0.129066557,-0.028722199
normal,36600.0,30.5221577,34.00038,3.17092347,5.75481129,77.9961548,68.99625,54.9974022,55.99994,60.99887,62.99936,61.9968262,42.2008247,102.0233,12.9322186,11.2153587,13.9027071,20.5677547,19.569994,16.5020981,23.256813,9.617714,2.255195,2.3802588,4996.414,-0.123767763,-0.024267267
normal,36900.0,30.6363449,37.3261948,3.198486,5.75716734,77.9961548,68.99625,54.9974022,55.99994,61.9968262,62.99936,61.9968262,42.21135,102.119324,12.8447018,11.1509237,13.6229239,20.5359688,19.4366989,16.6087132,23.16342,9.677959,2.4518702,2.527983,4995.91748,-0.11939618,-0.020632843
normal,37200.0,30.58338,40.2471848,3.181675,5.74927235,77.9961548,68.99625,54.9974022,56.00237,61.9968262,62.99936,61.9968262,42.2152443,102.152916,12.932107,11.2382078,13.71044,20.4903736,19.5240955,16.5669727,23.255106,9.53974152,2.325839,2.34500957,4996.915,-0.115391523,-0.017853765
normal,37500.0,30.6375942,43.7664452,3.18719888,5.75698662,77.9961548,68.99625,54.9974022,56.9978943,61.9968262,62.99936,61.9968262,42.20782,102.2243,13.0198088,11.1423073,13.744029,20.6425476,19.5242176,16.45949,23.3008823,9.571103,2.4761982,2.524382,4996.625,-0.111687444,-0.014886738
normal,37800.0,30.872139,46.75706,3.18787146,5.74349165,77.9961548,68.99625,54.9974022,56.9978943,61.9968262,62.99936,61.9968262,42.1971779,102.319244,13.0330343,11.2385464,13.564394,20.68697,19.37773,16.4204826,23.154623,9.302263,2.460467,2.46055484,4996.91748,-0.10898231,-0.013092599
normal,38100.0,30.4002171,49.9726028,3.17498612,5.75308466,77.9961548,69.99878,54.9974022,56.9978943,61.9968262,62.99936,62.3376846,42.15395,102.314644,12.9654531,11.3018894,13.54683,20.8460026,19.3782768,16.3570347,23.1543922,9.499708,2.60296965,2.62204361,4997.22852,-0.106067672,-0.010809666
normal,38400.0,30.583662,52.7632027,3.18979931,5.75215864,77.9961548,69.99878,54.9974022,56.9978943,61.9968262,62.99936,62.99936,42.1723824,102.344093,12.9465246,11.227849,13.357379,20.6727734,19.2946,16.3113441,23.1086159,9.527081,2.56081414,2.590943,4998.14551,-0.103802457,-0.009134068
normal,38700.0,30.8278675,55.8897,3.17403173,5.747645,77.9961548,69.99878,54.9974022,56.9978943,61.9968262,62.99936,62.99936,42.1915627,102.36586,13.0248756,11.3063765,13.371685,20.7609482,19.3273716,16.278574,23.27525,9.369977,2.5448184,2.64171457,4996.434,-0.101752363,-0.007484366
normal,39000.0,30.3521862,59.29686,3.17353177,5.749265,77.9961548,69.99878,54.9974022,56.9978943,61.9968262,62.99936,62.99936,42.12347,102.388573,13.0654173,11.3345747,13.3359489,20.8646183,19.36311,16.3747063,23.2683964,9.21595,2.60541844,2.687721,4996.91748,-0.099896915,-0.008741064
normal,39300.0,30.5839252,32.84002,3.17266941,5.752172,77.9961548,69.99878,54.9974022,56.9978943,61.9968262,62.99936,62.99936,42.0489159,102.398811,13.032815,11.2842188,13.4173584,20.7833233,19.3778439,16.32435,23.30078,9.347601,2.65434742,2.67413926,4996.915,-0.098788716,-0.007660151
normal,39600.0,30.5681744,35.5767174,3.19568729,5.749265,77.9961548,69.99878,54.9974022,56.9978943,61.9968262,62.99936,61.9968262,42.121933,102.459435,13.0124912,11.2570219,13.2523928,20.9182568,19.3753853,16.2282181,23.2618637,9.443953,2.685099,2.60082364,4998.11426,-0.09725101,-0.006380149
normal,39900.0,30.4774551,38.8001823,3.18670583,5.747342,77.9961548,69.99878,54.9974022,56.9978943,61.9968262,62.99936,62.99936,42.1098,102.448265,12.9245443,11.2681026,13.0710325,20.7030869,19.1931362,16.2197762,23.0743752,9.494308,2.72244859,2.767755,4998.594,-0.096346915,-0.006012142
normal,40200.0,30.6896515,41.7775078,3.185017,5.756656,77.9961548,69.99878,54.9974022,56.9978943,61.9968262,62.99936,62.99936,42.063385,102.575668,12.9546585,11.2160015,13.1748409,20.73275,19.2387543,16.1778622,23.1823082,9.344882,2.63527346,2.69748926,4995.819,-0.09534979,-0.004953954
normal,40500.0,30.514286,45.1038742,3.18092823,5.7530036,77.9961548,69.99878,54.9974022,56.9978943,61.9968262,62.99936,62.99936,42.0293274,102.488213,12.902647,11.2665071,13.1112356,20.7667828,19.185461,16.21039,23.2225761,9.46178,2.69229722,2.65434742,4997.509,-0.0947778,-0.003344354
normal,40800.0,30.583662,48.0000763,3.16606569,5.75215864,77.9961548,69.99878,54.9974022,56.9978943,61.9968262,62.99936,62.99936,42.0902977,102.572449,12.8998661,11.2314091,13.0652809,20.8792381,19.1421375,16.1714687,23.1409664,9.47385,2.65978146,2.63793731,4996.91748,-0.094210625,-0.003212989
